medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e1800013b,20,1623456903,1623554103,true,true,P4
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000140,11,1626585691,1626708091,false,true,P3
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e18000145,14,1625488040,1625646440,true,true,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000130,18,1626255344,1626406544,false,true,P2
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e18000140,26,1625361946,1625487946,false,true,P3
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000150,23,1624126115,1624298915,false,true,P2
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000139,13,1643359397,1643445797,false,true,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000150,27,1641869329,1642016929,false,false,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000139,24,1633367960,1633515560,false,false,P3
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000139,30,1635583066,1635737866,false,false,P3
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000130,14,1642793276,1642879676,true,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000145,11,1630738479,1630878879,true,false,P4
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000145,19,1641266749,1641403549,true,true,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000139,26,1645593119,1645755119,false,true,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000150,18,1646084841,1646257641,false,false,P3
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000145,20,1632931922,1633029122,true,false,P4
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000139,30,1627132653,1627247853,false,true,P3
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000130,29,1648914973,1649087773,true,false,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000139,11,1622651553,1622745153,true,true,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000145,16,1641077323,1641163723,false,true,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000130,22,1641615782,1641730982,false,false,P2
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000130,29,1625265931,1625391931,false,false,P4
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000139,17,1639411189,1639580389,true,false,P3
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000140,13,1643542028,1643675228,true,true,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000130,14,1636499612,1636596812,false,false,P3
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000140,18,1648251952,1648349152,false,true,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e1800013b,28,1646038775,1646161175,false,false,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000130,27,1629371798,1629530198,true,false,P2
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000150,30,1649731892,1649850692,true,false,P2
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000130,10,1643069179,1643241979,true,false,P4
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e1800013b,14,1629739022,1629857822,false,false,P2
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000130,30,1624373341,1624466941,true,true,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000139,30,1635615466,1635788266,false,false,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000130,17,1620600190,1620690190,true,true,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000130,28,1641833329,1641962929,true,false,P2
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000150,23,1635345735,1635518535,true,false,P2
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000150,27,1633779941,1633949141,true,false,P3
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000130,19,1640462388,1640609988,false,false,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e1800013b,27,1647546961,1647669361,false,true,P2
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000145,11,1634257842,1634362242,false,true,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000145,11,1627290492,1627456092,false,false,P2
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000140,24,1648251952,1648413952,true,true,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000140,10,1640627363,1640756963,true,false,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000145,18,1630082951,1630172951,false,false,P4
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000130,12,1623065552,1623231152,true,true,P3
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000130,11,1618904091,1619066091,false,true,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000130,21,1625265931,1625438731,false,true,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000145,28,1631452069,1631570869,true,false,P3
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000130,14,1630031361,1630150161,true,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e1800013b,20,1648318834,1648426834,true,false,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e1800013b,21,1630166579,1630332179,true,false,P4
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000145,27,1648657115,1648775915,false,false,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000139,12,1643845379,1644003779,true,true,P2
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000130,17,1629179960,1629295160,true,true,P3
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000140,22,1637708726,1637831126,false,true,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000145,11,1638978279,1639064679,true,false,P3
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000150,14,1626243914,1626395114,true,false,P3
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e18000130,29,1630826434,1630934434,true,true,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000130,16,1632958279,1633091479,false,true,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000130,23,1641791648,1641942848,false,true,P2
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000139,27,1649768517,1649898117,true,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000130,26,1620491921,1620617921,true,true,P2
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e1800013b,26,1631243474,1631373074,true,false,P2
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e1800013b,11,1628207316,1628340516,true,false,P3
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000140,30,1642624256,1642743056,true,true,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000145,24,1641758655,1641866655,false,false,P3
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000150,30,1628817999,1628911599,false,false,P3
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000130,14,1639978377,1640115177,true,false,P2
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000145,15,1650060955,1650186955,false,true,P4
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000140,22,1646879516,1647027116,false,false,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e1800013b,12,1623612979,1623702979,true,false,P2
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000145,20,1624650488,1624736888,true,false,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e1800013b,24,1627700347,1627855147,false,false,P4
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000139,17,1643606828,1643693228,false,true,P3
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000140,24,1637708726,1637852726,true,false,P2
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000150,27,1619340717,1619437917,true,false,P3
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e18000130,29,1636499612,1636661612,true,true,P2
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000150,19,1638975875,1639080275,false,true,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000139,30,1635615466,1635730666,false,true,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000139,14,1636469003,1636609403,false,false,P2
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000145,14,1636910739,1637043939,true,true,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000145,11,1634710803,1634840403,false,false,P2
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e18000140,27,1648251952,1648399552,true,true,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000130,30,1645520993,1645632593,false,true,P3
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000145,23,1626061664,1626158864,false,true,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000140,11,1638952490,1639071290,false,true,P3
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e1800013b,19,1636834916,1636942916,false,false,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000139,24,1627675825,1627791025,false,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000140,28,1642624256,1642717856,true,false,P2
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000150,19,1648706376,1648875576,false,true,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e1800013b,11,1629154760,1629262760,true,false,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000150,21,1619340717,1619484717,true,false,P2
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000139,23,1635370363,1635456763,true,true,P3
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000130,15,1632958279,1633123879,false,true,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000150,23,1626243914,1626351914,false,true,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000139,14,1623367454,1623525854,false,false,P3
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000139,14,1641137292,1641259692,false,true,P2
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000139,11,1641507823,1641680623,false,true,P3
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000139,12,1635045201,1635192801,true,false,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000145,30,1638978279,1639064679,false,true,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e1800013b,17,1636419523,1636534723,true,false,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000150,10,1624923000,1625009400,true,false,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e1800013b,23,1619049174,1619200374,false,true,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000139,14,1640573363,1640670563,false,true,P3
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e1800013b,11,1631204764,1631334364,false,false,P3
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e18000145,29,1632931922,1633075922,true,true,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000145,30,1636910739,1637054739,false,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000145,23,1625203489,1625315089,false,false,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000145,16,1625488040,1625588840,false,true,P3
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000139,17,1647546961,1647716161,false,false,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000140,24,1640462388,1640599188,true,false,P2
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000139,26,1645993389,1646155389,true,true,P3
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000130,13,1645632719,1645758719,true,true,P4
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000139,28,1640248675,1640342275,true,true,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000140,23,1636426801,1636567201,true,true,P4
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000150,16,1647863682,1648018482,false,false,P2
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000130,18,1638086404,1638259204,true,true,P2
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000140,25,1643609177,1643760377,true,true,P3
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000139,27,1641301436,1641427436,true,false,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000130,19,1631931057,1632089457,true,true,P3
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000130,19,1629371798,1629483398,true,false,P3
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000139,12,1630619537,1630727537,true,false,P3
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000139,25,1622608423,1622781223,false,false,P4
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000139,21,1635045201,1635214401,true,false,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e1800013b,12,1638943307,1639044107,false,true,P3
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000150,12,1633351342,1633495342,true,true,P2
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000140,13,1626243914,1626391514,true,true,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e1800013b,26,1629728751,1629818751,true,false,P3
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000145,14,1638978279,1639100679,true,false,P2
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000130,17,1620600190,1620686590,false,false,P2
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000130,30,1641693855,1641801855,false,false,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000145,19,1623589932,1623712332,false,false,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e1800013b,13,1636419523,1636588723,true,false,P3
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000139,21,1639464912,1639626912,false,false,P4
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000139,11,1625495240,1625653640,true,true,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000130,30,1631931057,1632096657,true,true,P3
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e1800013b,23,1622673153,1622809953,false,true,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e1800013b,10,1619241151,1619352751,false,false,P4
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000139,16,1626628891,1626726091,false,false,P3
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e1800013b,14,1619808696,1619963496,false,false,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e1800013b,14,1644402463,1644539263,true,false,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e1800013b,22,1619808696,1619895096,true,false,P4
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000145,26,1648657115,1648779515,false,false,P2
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000145,27,1647180286,1647338686,true,true,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e1800013b,21,1619808696,1619916696,true,false,P2
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e1800013b,26,1644005000,1644167000,false,false,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e1800013b,17,1641181335,1641278535,false,false,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000130,25,1623065552,1623173552,false,false,P4
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000130,13,1628606020,1628771620,true,false,P3
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000130,22,1650104155,1650204955,false,true,P4
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000130,23,1641888725,1642014725,false,true,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000140,18,1646386242,1646501442,false,false,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e1800013b,22,1619049174,1619189574,false,false,P3
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e1800013b,30,1623612979,1623782179,true,true,P3
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e1800013b,22,1628250516,1628419716,false,false,P3
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000150,15,1621113049,1621199449,true,false,P4
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000145,25,1630099761,1630268961,true,true,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e1800013b,19,1625390746,1625487946,true,false,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000145,22,1622568823,1622730823,false,true,P2
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000145,10,1641686655,1641809055,true,false,P2
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000140,17,1623931781,1624046981,true,true,P3
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000145,27,1626061664,1626230864,true,false,P2
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000150,20,1623722841,1623874041,true,false,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e1800013b,23,1644005000,1644159800,false,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000140,23,1644541325,1644652925,false,true,P2
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e1800013b,18,1622661918,1622813118,true,false,P2
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000140,11,1637274217,1637360617,true,false,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000139,23,1636469003,1636559003,true,true,P3
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000139,11,1636469003,1636634603,false,true,P3
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000150,18,1624615618,1624774018,false,true,P4
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000130,24,1624386006,1624497606,true,false,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000139,19,1640573363,1640731763,false,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000145,28,1630099761,1630218561,true,true,P3
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e18000130,28,1647723434,1647881834,false,false,P4
medicalStore,625ac99ffc13ae0e18000158,625ac99ffc13ae0e18000139,16,1641909876,1642003476,true,false,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000145,15,1624010716,1624097116,false,false,P2
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000130,29,1630031361,1630135761,false,false,P3
medicalStore,625ac99ffc13ae0e18000151,625ac99ffc13ae0e18000130,17,1620600190,1620690190,false,true,P2
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000150,13,1637260474,1637393674,false,false,P2
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000139,21,1622651553,1622806353,true,false,P3
medicalStore,625ac99ffc13ae0e18000142,625ac99ffc13ae0e1800013b,14,1631243474,1631358674,true,true,P4
medicalStore,625ac99ffc13ae0e18000137,625ac99ffc13ae0e18000139,12,1645506593,1645675793,false,true,P2
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000150,26,1620708124,1620830524,true,true,P2
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000139,14,1648190752,1648345552,true,true,P4
medicalStore,625ac99ffc13ae0e18000152,625ac99ffc13ae0e18000130,19,1643114089,1643276089,true,true,P3
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000140,22,1629690423,1629852423,false,false,P4
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000150,19,1620690124,1620816124,true,true,P3
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000150,25,1643630364,1643731164,false,false,P4
medicalStore,625ac99ffc13ae0e18000144,625ac99ffc13ae0e18000150,19,1624615618,1624781218,false,true,P2
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000139,25,1630619537,1630734737,false,false,P4
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e1800013b,18,1644005000,1644170600,true,true,P2
medicalStore,625ac99ffc13ae0e18000133,625ac99ffc13ae0e18000145,27,1632931922,1633039922,true,true,P2
medicalStore,625ac99ffc13ae0e1800013d,625ac99ffc13ae0e18000145,11,1625488040,1625635640,false,false,P4
medicalStore,625ac99ffc13ae0e1800015d,625ac99ffc13ae0e18000145,29,1630082951,1630216151,true,false,P2
medicalStore,625ac99ffc13ae0e1800015c,625ac99ffc13ae0e18000150,20,1629113484,1629199884,false,true,P3
